2 0 0
 39 25
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 255,    0,    0,    0] [ 255,  251,  220,  200] [ 255,  241,  172,  138] [ 255,   63,   51,   48] [ 255,   31,   28,   24] [ 255,  192,  113,   75] [ 255,  150,   75,   31] [ 255,   75,   37,   15] [ 255,   31,   25,   24] [ 255,   31,   25,   24] [ 255,  106,   63,   39] [ 255,  121,   77,   52] [ 255,  249,  193,  157] [ 255,  249,  193,  157] [ 255,  249,  193,  157] [ 255,  249,  193,  157] [ 255,  249,  193,  157] [ 255,  121,   77,   52] [ 255,  106,   63,   39] [ 255,   31,   25,   24] [ 255,   31,   25,   24] [ 255,   75,   37,   15] [ 255,  150,   75,   31] [ 255,  192,  113,   75] [ 255,   31,   28,   24] [ 255,   47,   39,   36] [ 255,  234,  151,  119] [ 255,  249,  193,  157] [ 255,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 127,    0,    0,    0] [ 255,  117,   75,   59] [ 255,  214,  148,  107] [ 255,   63,   51,   48] [ 255,   31,   28,   24] [ 255,  175,  169,  146] [ 255,  215,  212,  200] [ 255,   65,   55,  146] [ 255,    0,    0,    0] [ 255,   22,   19,   51] [ 255,   87,   84,   73] [ 255,  206,  127,   88] [ 255,  249,  193,  157] [ 255,  249,  193,  157] [ 255,  249,  193,  157] [ 255,  249,  193,  157] [ 255,  249,  193,  157] [ 255,  206,  127,   88] [ 255,   87,   84,   73] [ 255,   65,   55,  146] [ 255,    0,    0,    0] [ 255,   22,   19,   51] [ 255,  215,  212,  200] [ 255,  175,  169,  146] [ 255,   31,   28,   24] [ 255,   63,   51,   48] [ 255,  206,  127,   88] [ 255,  117,   75,   59] [ 127,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 255,    0,    0,    0] [ 255,   63,   51,   48] [ 255,   31,   28,   24] [ 255,  234,  151,  119] [ 255,  244,  203,  187] [ 255,  184,  161,  183] [ 255,  167,  133,  173] [ 255,  185,  174,  205] [ 255,  253,  237,  227] [ 255,  250,  206,  178] [ 255,  250,  206,  178] [ 255,  250,  206,  178] [ 255,  250,  206,  178] [ 255,  250,  206,  178] [ 255,  250,  206,  178] [ 255,  250,  206,  178] [ 255,  253,  237,  227] [ 255,  185,  174,  205] [ 255,  167,  133,  173] [ 255,  184,  161,  183] [ 255,  244,  203,  187] [ 255,  234,  151,  119] [ 255,   31,   28,   24] [ 255,   63,   51,   48] [ 255,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 255,    0,    0,    0] [ 255,   63,   51,   48] [ 255,   63,   51,   48] [ 255,  206,  127,   88] [ 255,  234,  151,  119] [ 255,  249,  193,  157] [ 255,  249,  193,  157] [ 255,  250,  206,  178] [ 255,  251,  220,  200] [ 255,  251,  220,  200] [ 255,  241,  172,  138] [ 255,  242,  185,  159] [ 255,  242,  185,  159] [ 255,  242,  185,  159] [ 255,  241,  172,  138] [ 255,  251,  220,  200] [ 255,  251,  220,  200] [ 255,  250,  206,  178] [ 255,  249,  193,  157] [ 255,  249,  193,  157] [ 255,  234,  151,  119] [ 255,  206,  127,   88] [ 255,   63,   51,   48] [ 255,   63,   51,   48] [ 255,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 255,    0,    0,    0] [ 255,   31,   25,   24] [ 255,   91,   77,   70] [ 255,   63,   51,   48] [ 255,  135,   90,   63] [ 255,  148,  101,   83] [ 255,  170,  135,  113] [ 255,  170,  135,  113] [ 255,  114,   94,   86] [ 255,  137,  112,  103] [ 255,  137,  112,  103] [ 255,  114,   94,   86] [ 255,   47,   39,   36] [ 255,  114,   94,   86] [ 255,  137,  112,  103] [ 255,  137,  112,  103] [ 255,  114,   94,   86] [ 255,  170,  135,  113] [ 255,  170,  135,  113] [ 255,  148,  101,   83] [ 255,  121,   77,   52] [ 255,   63,   51,   48] [ 255,   91,   77,   70] [ 255,   31,   25,   24] [ 255,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 255,    0,    0,    0] [ 255,   31,   25,   24] [ 255,   63,   51,   48] [ 255,  114,   94,   86] [ 255,  114,   94,   86] [ 255,   77,   64,   59] [ 255,   77,   64,   59] [ 255,   77,   64,   59] [ 255,   77,   64,   59] [ 255,   77,   64,   59] [ 255,   77,   64,   59] [ 255,  162,  114,   94] [ 255,  100,   81,   75] [ 255,   77,   64,   59] [ 255,   77,   64,   59] [ 255,   77,   64,   59] [ 255,   77,   64,   59] [ 255,   77,   64,   59] [ 255,  114,   94,   86] [ 255,  114,   94,   86] [ 255,   63,   51,   48] [ 255,   31,   25,   24] [ 127,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 127,    0,    0,    0] [ 255,   89,   51,   28] [ 255,  234,  151,  119] [ 255,  124,   96,   78] [ 255,    0,    0,    0] [ 255,   31,   25,   24] [ 255,   45,   38,   35] [ 255,   45,   38,   35] [ 255,   68,   56,   51] [ 255,   77,   64,   59] [ 255,  114,   94,   86] [ 255,  137,  112,  103] [ 255,   77,   64,   59] [ 255,  137,  112,  103] [ 255,   77,   64,   59] [ 255,  114,   94,   86] [ 255,  137,  112,  103] [ 255,  100,   81,   75] [ 255,   45,   38,   35] [ 255,   68,   56,   51] [ 255,   45,   38,   35] [ 255,  125,  110,  100] [ 255,  124,   96,   78] [ 255,  117,   75,   59] [ 255,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 127,    0,    0,    0] [ 255,   57,   34,   15] [ 255,  121,   70,   37] [ 255,  234,  151,  119] [ 255,  206,  127,   88] [ 255,  241,  172,  138] [ 255,  241,  172,  138] [ 255,   89,   51,   28] [ 255,   47,   32,   20] [ 255,  137,   78,   40] [ 255,  160,   88,   50] [ 255,   89,   51,   28] [ 255,   89,   51,   28] [ 255,    0,    0,    0] [ 255,    0,    0,    0] [ 255,   32,   18,    8] [ 255,    0,    0,    0] [ 255,    0,    0,    0] [ 255,   89,   51,   28] [ 255,   89,   51,   28] [ 255,  160,   88,   50] [ 255,   32,   18,    8] [ 255,  121,   70,   37] [ 255,  112,   62,   33] [ 255,  112,   62,   33] [ 255,   89,   52,   23] [ 255,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 255,    0,    0,    0] [ 255,  155,  129,  101] [ 255,  111,   69,   49] [ 255,   89,   52,   23] [ 255,   89,   52,   23] [ 255,    0,    0,    0] [ 127,    0,    0,    0] [ 255,   32,   18,    8] [ 255,  115,   68,   30] [ 255,  160,   88,   50] [ 255,  169,   95,   53] [ 255,  179,  103,   57] [ 255,  179,  103,   57] [ 255,  179,  103,   57] [ 255,  115,   68,   30] [ 255,  160,   88,   50] [ 255,  115,   68,   30] [ 255,  179,  103,   57] [ 255,  179,  103,   57] [ 255,  179,  103,   57] [ 255,    0,    0,    0] [ 255,  115,   68,   30] [ 255,  112,   62,   33] [ 255,   89,   59,   39] [ 255,   89,   59,   39] [ 255,  178,  139,  111] [ 255,  115,   68,   30] [ 255,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 127,    0,    0,    0] [ 255,   57,   34,   15] [ 255,   32,   18,    8] [ 255,   31,   25,   24] [ 127,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 255,    0,    0,    0] [ 255,   89,   52,   23] [ 255,  137,   78,   40] [ 255,  160,   88,   50] [ 255,  160,   88,   50] [ 255,  160,   88,   50] [ 255,   64,   37,   17] [ 255,  115,   68,   30] [ 255,   64,   37,   17] [ 255,  160,   88,   50] [ 255,  160,   88,   50] [ 255,  160,   88,   50] [ 255,  137,   78,   40] [ 255,   32,   18,    8] [ 255,   15,   14,   12] [ 255,   89,   52,   23] [ 255,  137,   78,   40] [ 255,  115,   68,   30] [ 255,   31,   25,   24] [ 127,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 255,    0,    0,    0] [ 255,   31,   25,   24] [ 255,   32,   18,    8] [ 255,   32,   18,    8] [ 255,   32,   18,    8] [ 255,   32,   18,    8] [ 255,   32,   18,    8] [ 255,  130,  114,   94] [ 255,  100,   74,   60] [ 255,  130,  114,   94] [ 255,   32,   18,    8] [ 255,   32,   18,    8] [ 255,   32,   18,    8] [ 255,   31,   25,   24] [ 255,    0,    0,    0] [ 127,    0,    0,    0] [ 127,    0,    0,    0] [ 127,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 127,    0,    0,    0] [ 255,   22,   30,   68] [ 255,   64,   66,  163] [ 255,   85,   95,  176] [ 255,   85,   84,  183] [ 255,   64,   66,  163] [ 255,   44,   49,  119] [ 255,    0,    0,    0] [ 255,    0,    0,    0] [ 255,   22,   30,   68] [ 255,   44,   60,  137] [ 255,   85,   73,  190] [ 255,   64,   66,  163] [ 255,   22,   30,   68] [ 127,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 255,    0,    0,    0] [ 255,   56,   44,   42] [ 255,   70,   57,   53] [ 255,   70,   57,   53] [ 255,   56,   44,   42] [ 255,   15,   14,   12] [ 127,    0,    0,    0] [ 255,    0,    0,    0] [ 255,   24,   19,   18] [ 255,   24,   19,   18] [ 255,    0,    0,    0] [ 127,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [ 127,    0,    0,    0] [ 127,    0,    0,    0] [ 127,    0,    0,    0] [ 127,    0,    0,    0] [ 127,    0,    0,    0] [ 127,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
[   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] [   0,    0,    0,    0] 
